depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj
2,0201,8,2010,15,4,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,21,7,2010,1,0101,999,999,2,2,320,320,9,9,9999,9999
2,0202,8,2010,14,6,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
1,0102,8,2010,9,7,2010,1,0101,999,999,2,2,320,320,9,9,9999,9999
1,0116,8,2010,21,1,2010,1,0108,999,999,9,9,320,320,9,9,9999,9999
22,2205,8,2010,13,4,2010,22,2205,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,22,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
19,1901,8,2010,2,7,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
11,1101,8,2010,2,8,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,29,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,8,3,2010,1,0108,999,999,9,9,320,320,1,1,9999,9999
5,0506,8,2010,3,6,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
22,2201,8,2010,3,6,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
5,0503,8,2010,2,6,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
1,0114,9,2010,16,8,2010,1,0114,999,999,9,9,320,320,1,9,9999,9999
1,0114,9,2010,9,6,2010,1,0114,999,999,9,9,320,320,1,9,9999,9999
1,0101,9,2010,22,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
15,1501,9,2010,10,6,2010,15,1501,999,999,9,9,320,320,9,9,9999,9999
10,1015,9,2010,31,5,2010,10,1001,37,31,9,9,320,320,9,9,9999,9999
1,0114,9,2010,21,5,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
22,2212,9,2010,22,7,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
22,2201,9,2010,26,8,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
5,0502,9,2010,16,6,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
2,0207,9,2010,3,8,2010,2,0207,999,999,9,9,320,320,9,9,9999,9999
1,0101,9,2010,22,6,2010,1,0101,999,999,9,9,320,320,1,9,9999,9999
14,1412,9,2010,1,8,2010,14,1401,999,999,2,9,320,320,1,9,9999,9999
10,1001,9,2010,5,4,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
12,1214,9,2010,22,4,2010,12,1215,999,999,9,9,320,320,9,9,9999,9999
14,1406,9,2010,15,7,2010,14,1406,26,28,1,1,320,320,1,1,9999,9999
20,2009,10,2010,11,8,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
6,0611,10,2010,27,8,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,10,2010,2,9,2010,1,0101,53,47,9,9,320,320,9,1,9999,9999
18,1804,10,2010,2,9,2010,18,1801,999,999,9,9,320,320,9,9,9999,9999
1,0114,10,2010,19,7,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
11,1101,10,2010,12,8,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0114,10,2010,24,8,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
5,0507,10,2010,18,6,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,10,2010,9,9,2010,11,1101,29,28,9,9,320,320,9,9,9999,9999
5,0509,10,2010,10,9,2010,5,0501,32,999,9,9,320,320,1,9,9999,9999
1,0101,10,2010,17,9,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
13,1327,11,2010,15,10,2010,13,1301,999,999,9,9,320,320,9,9,9999,9999
5,0506,11,2010,12,10,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
22,2217,11,2010,20,7,2010,22,2201,999,999,2,2,320,320,9,9,9999,9999
1,0106,11,2010,21,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,11,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
22,2201,11,2010,17,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0103,11,2010,5,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,9,9,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,18,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
22,2207,11,2010,20,9,2010,1,0101,999,999,2,2,320,320,9,9,9999,9999
13,1301,11,2010,14,10,2010,13,1301,27,999,9,9,320,320,9,9,9999,9999
3,0308,11,2010,28,10,2010,1,0101,30,999,9,9,320,320,9,9,9999,9999
5,0503,12,2010,21,10,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
14,1412,12,2010,26,10,2010,14,1401,999,999,9,9,320,320,9,9,9999,9999
6,0608,12,2010,29,11,2010,6,0601,999,999,9,9,320,320,9,9,9999,9999
13,1301,12,2010,20,7,2010,13,1301,999,999,9,9,320,320,1,9,9999,9999
22,2217,12,2010,1,10,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
5,0501,12,2010,10,11,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
1,0116,12,2010,2,8,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,29,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0117,12,2010,22,9,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,6,9,2010,1,0101,999,999,9,9,-1,-1,9,9,9999,9999
20,2007,12,2010,4,11,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
10,1001,12,2010,13,12,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,13,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
15,1501,12,2010,27,8,2010,15,1501,999,999,9,9,320,320,9,9,9999,9999
15,1503,12,2010,8,11,2010,15,1501,999,26,9,9,320,320,9,9,9999,9999
18,1802,2,2010,3,2,2010,18,1801,27,23,9,9,320,320,1,9,9999,9999
22,2201,3,2010,25,1,2010,22,2201,999,20,9,9,320,320,9,1,9999,9999
14,1401,3,2010,26,1,2010,14,1401,999,999,9,9,320,320,9,9,9999,9999
22,2217,3,2010,22,2,2010,22,2217,999,999,9,9,320,320,1,9,9999,9999
1,0105,3,2010,26,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,3,2010,23,2,2010,1,0101,999,999,9,9,320,320,1,9,9999,9999
16,1609,3,2010,3,2,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
1,0101,4,2010,4,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
13,1314,4,2010,18,3,2010,13,1301,999,999,9,9,320,320,9,9,9999,9999
5,0501,4,2010,15,1,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
1,0101,4,2010,4,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,4,2010,25,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
22,2202,4,2010,26,3,2010,22,2202,999,999,9,9,320,320,9,9,9999,9999
3,0303,5,2010,7,4,2010,3,0301,999,999,9,9,320,320,9,9,9999,9999
1,0107,5,2010,20,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
6,0613,5,2010,7,4,2010,6,0601,25,21,9,9,320,320,9,9,9999,9999
22,2205,5,2010,22,4,2010,22,2205,999,999,9,9,320,320,9,9,9999,9999
1,0115,5,2010,15,4,2010,1,0115,999,999,9,9,320,320,9,9,9999,9999
22,2211,5,2010,16,4,2010,6,0601,999,999,9,9,320,320,9,9,9999,9999
3,0308,5,2010,30,3,2010,3,0301,999,999,9,9,320,320,9,1,9999,9999
1,0110,5,2010,15,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
3,0313,5,2010,25,3,2010,3,0301,999,25,9,9,320,320,9,9,9999,9999
2,0202,5,2010,28,4,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
1,0101,5,2010,1,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
12,1215,5,2010,5,5,2010,12,1215,999,999,9,9,320,320,9,9,9999,9999
22,2201,5,2010,26,4,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
9,0904,5,2010,3,1,2010,9,0901,999,999,9,9,320,320,9,1,9999,9999
11,1101,5,2010,17,5,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
5,0506,5,2010,14,4,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
9,0909,5,2010,12,3,2010,9,0920,999,999,9,9,320,320,1,1,9999,9999
11,1101,5,2010,4,3,2010,11,1101,29,26,9,9,320,320,9,9,9999,9999
10,1001,6,2010,21,5,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0101,6,2010,12,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
18,1804,6,2010,20,4,2010,18,1801,33,34,9,2,320,320,9,4,9999,9999
10,1001,6,2010,20,4,2010,10,1001,999,999,9,9,320,320,9,1,9999,9999
17,1706,6,2010,20,1,2010,17,1706,45,999,9,9,320,320,9,9,9999,9999
5,0501,6,2010,8,4,2010,5,0501,999,43,9,9,320,320,9,9,9999,9999
13,1301,6,2010,4,5,2010,13,1301,999,999,9,9,320,320,9,9,9999,9999
15,1503,6,2010,20,4,2010,15,1501,999,999,9,1,320,320,9,1,9999,9999
22,2212,6,2010,31,5,2010,22,2201,35,999,9,9,320,320,1,9,9999,9999
5,0502,6,2010,10,6,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
19,1901,6,2010,1,2,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
6,0601,7,2010,11,5,2010,6,0601,999,999,9,9,320,320,9,9,9999,9999
1,0114,7,2010,1,3,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
1,0101,7,2010,8,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
11,1101,7,2010,21,6,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0116,7,2010,20,5,2010,1,0101,999,999,9,9, ,320,9,9,9999,9999
22,2213,7,2010,8,6,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
19,1902,7,2010,25,5,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0114,7,2010,22,4,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
19,1901,7,2010,13,4,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0110,7,2010,29,4,2010,1,0101,999,999,9,9,320,320,1,1,9999,9999
11,1101,7,2010,4,1,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
11,1101,7,2010,2,7,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
1,0101,7,2010,19,5,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
10,1001,7,2010,6,7,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
1,0101,7,2010,19,5,2010,21,2101,999,999,9,9,320,320,9,9,9999,9999
3,0301,7,2010,9,6,2010,3,0301,32,23,2,2,320,320,1,1,9999,9999
18,1804,7,2010,11,6,2010,18,1801,999,999,9,9,320,320,9,9,9999,9999
12,1206,7,2010,14,4,2010,12,1206,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,19,4,2010,1,0101,999,999,9,9,484,320,1,9,9999,9999
5,0506,8,2010,29,6,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,25,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
20,2007,8,2010,24,6,2010,20,2001,999,999,2,2,320,320,1,1,9999,9999
1,0101,8,2010,16,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
7,0705,8,2010,9,6,2010,10,1001,999,999,1,1,320,320,1,1,9999,9999
1,0116,8,2010,28,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,27,7,2010,1,0101,999,999,9,9,320,320,1,1,9999,9999
1,0117,8,2010,13,7,2010,1,0115,999,999,9,9,320,320,1,9,9999,9999
19,1904,8,2010,2,7,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
3,0302,8,2010,8,7,2010,3,0302,999,999,2,2,320,320,9,9,9999,9999
11,1103,8,2010,25,6,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
9,0920,8,2010,9,6,2010,9,0920,999,999,9,9,320,320,9,9,9999,9999
22,2216,8,2010,27,7,2010,22,2216,999,999,9,9,320,320,9,9,9999,9999
19,1909,8,2010,2,8,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,8,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
18,1801,8,2010,10,2,2010,18,1801,999,999,9,9,320,320,9,9,9999,9999
9,0917,9,2010,15,6,2010,10,1001,29,25,9,9,320,320,2,2,9999,9999
1,0117,9,2010,28,5,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,9,2010,14,7,2010,1,0101,31,999,2,9,320,320,9,9,9999,9999
22,2201,9,2010,30,7,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
12,1217,9,2010,10,8,2010,9,0920,35,32,2,2,320,320,2,2,9999,9999
4,0401,9,2010,5,1,2010,4,0401,999,999,9,9,320,320,9,9,9999,9999
22,2205,9,2010,27,8,2010,22,2205,999,999,9,9,320,222,9,9,9999,9999
11,1104,9,2010,12,8,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
19,1904,9,2010,11,8,2010,19,1901,999,999,2,2,320,320,2,2,9999,9999
1,0101,10,2010,28,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,10,2010,24,6,2010,1,0101,999,32,9,2,320,320,9,9,9999,9999
1,0101,10,2010,1,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
18,1803,10,2010,2,9,2010,18,1801,999,999,9,9,320,320,9,9,9999,9999
1,0103,10,2010,18,1,2010,1,0101,999,999,9,9,320,320,1,9,9999,9999
18,1804,10,2010,21,4,2010,18,1801,999,999,9,9,320,320,9,9,9999,9999
3,0301,10,2010,2,9,2010,3,0301,33,33,2,2,320,320,9,9,9999,9999
11,1101,10,2010,2,9,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
9,0917,10,2010,14,7,2010,1,0101,999,999,9,2,320,320,9,9,9999,9999
1,0101,10,2010,3,6,2010,1,0101,44,43,9,9,320,320,9,1,9999,9999
10,1001,10,2010,16,9,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
17,1705,11,2010,19,7,2010,17,1705,999,999,9,9,320,320,9,9,9999,9999
4,0406,11,2010,4,8,2010,4,0401,999,999,9,1,320,320,9,9,9999,9999
22,2201,11,2010,11,6,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
9,0903,11,2010,28,10,2010,9,0903,35,31,9,1,320,320,9,2,9999,9999
5,0507,11,2010,19,10,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
6,0609,11,2010,25,8,2010,6,0609,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,14,10,2010,1,0101,999,999,9,9,222,320,9,9,9999,9999
22,2212,11,2010,19,10,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
11,1101,11,2010,12,8,2010,11,1101,999,999,9,9,320,320,1,9,9999,9999
1,0114,11,2010,5,8,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2010,21,10,2010,10,1001,999,999,9,9,484,320,1,9,9999,9999
3,0301,11,2010,16,2,2010,3,0301,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2010,15,3,2010,10,1001,999,19,9,9,320,320,9,1,9999,9999
3,0301,11,2010,19,10,2010,3,0301,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,28,9,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
16,1601,11,2010,6,10,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
5,0507,11,2010,4,10,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
14,1416,11,2010,12,10,2010,14,1413,25,23,9,9,320,320,9,9,9999,9999
1,0108,12,2010,30,8,2010,1,0108,999,999,9,9,320,320,9,9,9999,9999
20,2009,12,2010,3,11,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
4,0415,12,2010,16,11,2010,4,0401,999,999,9,9,320,320,9,9,9999,9999
8,0802,12,2010,11,10,2010,8,0801,999,999,9,9,320,320,9,9,9999,9999
6,0602,12,2010,9,11,2010,6,0601,999,999,9,9,320,320,9,1,9999,9999
13,1301,12,2010,11,11,2010,1,0101,999,999,9,9,320,320,1,9,9999,9999
16,1601,12,2010,19,8,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
1,0110,12,2010,12,8,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
10,1008,12,2010,9,9,2010,10,1008,999,999,9,9,320,320,9,9,9999,9999
19,1904,12,2010,22,10,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,11,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
20,2007,12,2010,10,11,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,30,9,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0108,12,2010,16,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
5,0513,12,2010,1,12,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
3,0312,1,2010,12,1,2010,3,0301,999,999,9,9,320,320,9,9,9999,9999
13,1301,2,2010,13,1,2010,13,1301,999,999,9,9,320,320,1,9,9999,9999
20,2001,2,2010,27,1,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
22,2201,3,2010,20,1,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
3,0314,3,2010,28,1,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
19,1901,3,2010,16,2,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
10,1001,3,2010,12,3,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
16,1609,3,2010,14,1,2010,16,1601,999,999,9,9,320,320,1,1,9999,9999
1,0101,4,2010,18,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0103,4,2010,18,2,2010,1,0103,25,999,2,9,320,320,1,9,9999,9999
15,1504,4,2010,4,3,2010,15,1504,999,999,9,9,320,320,9,9,9999,9999
5,0502,4,2010,5,3,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
22,2201,4,2010,24,3,2010,22,2201,32,28,9,9,320,320,9,9,9999,9999
1,0101,4,2010,8,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
2,0202,4,2010,27,1,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
2,0201,4,2010,1,3,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
1,0101,4,2010,4,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
11,1101,4,2010,8,3,2010,11,1101,999,29,9,9,320,320,9,9,9999,9999
1,0101,4,2010,15,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
7,0701,4,2010,6,4,2010,7,0701,999,999,1,1,320,320,9,9,9999,9999
1,0102,5,2010,13,1,2010,1,0102,999,999,9,9,320,320,9,9,9999,9999
7,0701,5,2010,21,4,2010,7,0701,999,999,9,9,320,320,9,9,9999,9999
6,0608,5,2010,14,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
5,0501,5,2010,14,1,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0506,5,2010,21,4,2010,10,1001,999,999,9,9,320,320,9,1,9999,9999
22,2201,6,2010,5,5,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
1,0106,6,2010,3,5,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
3,0312,6,2010,3,2,2010,3,0301,999,999,9,9,320,320,9,9,9999,9999
13,1301,6,2010,21,5,2010,13,1301,999,999,9,9,320,320,9,9,9999,9999
1,0101,6,2010,22,2,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,6,2010,14,5,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
11,1101,6,2010,29,4,2010,11,1101,999,999,9,9,222,320,9,9,9999,9999
11,1101,6,2010,13,5,2010,11,1101,999,27,9,9,320,320,9,9,9999,9999
5,0505,6,2010,19,4,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
15,1501,6,2010,27,5,2010,15,1501,999,999,9,9,320,320,9,9,9999,9999
14,1408,7,2010,18,5,2010,14,1401,28,23,9,9,320,320,9,9,9999,9999
19,1904,7,2010,18,5,2010,19,1904,999,999,9,9,320,320,9,9,9999,9999
3,0301,7,2010,20,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
12,1219,7,2010,18,6,2010,12,1215,999,999,9,9,320,320,9,9,9999,9999
20,2007,7,2010,19,2,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
5,0511,7,2010,15,1,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
2,0201,7,2010,24,3,2010,2,0201,34,31,2,2,320,320,9,9,9999,9999
19,1904,7,2010,20,5,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
17,1703,7,2010,28,6,2010,17,1703,999,999,9,9,320,320,9,9,9999,9999
5,0502,7,2010,25,3,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
10,1001,7,2010,28,5,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
5,0505,7,2010,8,6,2010,4,0401,999,999,9,9,320,320,9,9,9999,9999
22,2201,7,2010,6,7,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
1,0101,7,2010,1,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
16,1607,8,2010,12,5,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
13,1302,8,2010,20,7,2010,13,1301,999,999,9,9,320,320,9,9,9999,9999
22,2201,8,2010,28,7,2010,22,2201,32,29,2,2,320,320,1,1,9999,9999
3,0308,8,2010,25,3,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
17,1708,8,2010,29,6,2010,17,1712,999,999,9,9,320,320,9,9,9999,9999
11,1101,8,2010,1,7,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
5,0503,8,2010,20,4,2010,5,0502,999,999,9,9,320,320,9,9,9999,9999
22,2201,8,2010,11,6,2010,22,2201,999,35,9,9,320,320,9,1,9999,9999
1,0103,8,2010,19,7,2010,1,0101,999,29,9,9,320,320,9,9,9999,9999
1,0101,8,2010,19,7,2010,1,0101,999,999,9,9,320,222,9,9,9999,9999
1,0101,8,2010,29,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
20,2007,8,2010,15,7,2010,20,2001,999,999,2,2,320,320,9,9,9999,9999
8,0804,8,2010,30,7,2010,8,0801,999,999,9,9,320,320,9,9,9999,9999
20,2007,8,2010,19,7,2010,20,2001,999,999,9,9,320,320,9,9,9999,9999
5,0511,8,2010,26,2,2010,5,0501,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2010,7,6,2010,1,0101,999,999,9,9,222,320,9,9,9999,9999
1,0117,8,2010,8,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
5,0507,8,2010,9,6,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
2,0203,8,2010,12,7,2010,2,0201,999,26,9,9,320,320,9,9,9999,9999
3,0301,9,2010,9,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
10,1001,9,2010,15,1,2010,10,1001,999,999,9,9,320,320,1,9,9999,9999
1,0110,9,2010,29,7,2010,1,0101,54,37,9,9,320,320,9,9,9999,9999
1,0114,9,2010,5,4,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
22,2205,9,2010,2,8,2010,22,2205,999,999,9,9,320,320,9,9,9999,9999
1,0117,9,2010,8,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
15,1501,9,2010,1,7,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,9,2010,17,8,2010,1,0101,999,999,9,9,320,192,9,9,9999,9999
15,1507,10,2010,18,8,2010,15,1507,38,999,9,9,320,320,9,9,9999,9999
1,0101,10,2010,16,8,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
14,1402,10,2010,2,9,2010,14,1402,999,999,9,9,320,320,9,9,9999,9999
10,1001,10,2010,12,8,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
21,2102,10,2010,8,9,2010,21,2102,999,999,9,9,320,320,9,9,9999,9999
1,0116,10,2010,5,8,2010,1,0101,25,999,9,9,320,320,9,9,9999,9999
1,0114,10,2010,11,6,2010,1,0114,999,999,9,9,320,320,9,9,9999,9999
15,1501,10,2010,23,8,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
19,1901,10,2010,21,9,2010,19,1901,999,999,9,2,320,320,9,1,9999,9999
1,0101,11,2010,2,9,2010,1,0101,999,999,9,9,1020,320,9,9,9999,9999
16,1609,11,2010,29,4,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,8,10,2010,1,0101,999,999,2,9,192,320,1,9,9999,9999
1,0101,11,2010,20,7,2010,1,0101,999,999,9,9,320,320,1,1,9999,9999
14,1412,11,2010,1,9,2010,14,1401,999,999,9,9,320,320,9,9,9999,9999
2,0203,11,2010,12,7,2010,2,0201,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,23,9,2010,1,0101,999,999,9,9,320,222,9,9,9999,9999
1,0106,11,2010,15,10,2010,1,0115,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,9,4,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
22,2201,11,2010,21,10,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2010,23,9,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
15,1501,11,2010,22,10,2010,15,1501,999,999,9,9,320,320,9,9,9999,9999
19,1903,11,2010,10,11,2010,19,1901,33,999,9,9,320,320,9,9,9999,9999
10,1006,11,2010,11,8,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2010,4,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
21,2102,12,2010,29,9,2010,21,2102,999,999,9,9,320,320,1,1,9999,9999
10,1001,12,2010,12,11,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
22,2201,12,2010,3,11,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,5,11,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
16,1604,12,2010,22,7,2010,16,1601,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,22,11,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,29,4,2010,1,0101,999,999,9,9,222,320,9,9,9999,9999
1,0108,12,2010,26,10,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,12,2010,4,11,2010,1,0101,999,999,9,9,320,320,9,9,9999,9999
19,1904,1,2010,14,1,2010,19,1901,999,999,2,2,320,320,2,2,9999,9999
5,0506,2,2010,28,1,2010,10,1001,999,999,9,9,320,320,9,9,9999,9999
19,1901,2,2010,13,1,2010,19,1901,999,999,9,9,320,320,9,9,9999,9999
22,2202,2,2010,20,1,2010,22,2202,999,999,9,9,320,320,9,9,9999,9999
22,2201,2,2010,27,1,2010,22,2201,999,999,9,9,320,320,9,9,9999,9999
1,0117,3,2010,2,2,2010,1,0115,999,999,9,9,320,320,9,9,9999,9999
17,1712,3,2010,8,1,2010,17,1712,999,999,9,9,320,320,9,9,9999,9999
10,1005,3,2010,7,1,2010,11,1101,999,999,9,9,320,320,9,9,9999,9999
6,0608,3,2010,2,2,2010,6,0601,28,999,9,9,320,320,9,9,9999,9999
